satno,cosparId,name,objectClass,mass,shape,width,height,depth,diameter,span,xSectMax,xSectMin,xSectAvg,firstEpoch,mission,predDecayDate,active,cataloguedFragments,onOrbitCataloguedFragments
46288.0,2020-061S,Flock 4v-8,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-09-11,Commercial Imaging,,,0,0
55035.0,2023-001AC,Flock 4y-3,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2023-01-18,Commercial Imaging,,,0,0
45766.0,2020-038AN,Starlink 1509,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
45733.0,2020-038D,Starlink 1467,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
56196.0,2023-054U,Vigoride VR-6,Payload,363.0,Box,0.5,1.2,0.5,,6.5,0.8845903006477066,0.25,0.725,2023-04-18,Commercial Technology,,,0,0
51083.0,2022-002DD,Tartan-Artibeus 1,Payload,0.2,Box + 2 Ant,0.05,0.05,0.05,,0.2,0.019382120242412565,0.0025000000000000005,0.009333333333333336,2022-01-18,Amateur Technology,,,0,0
46286.0,2020-061Q,Flock 4v-14,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-09-11,Commercial Imaging,,,0,0
46498.0,2020-068N,Kepler-5,Payload,15.0,Box + 2 Pan,0.2,0.3,0.2,,,0.174,0.04,0.1094,2020-09-30,Commercial Communications,,,0,0
56969.0,2023-084AP,SpaceBEE-179,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
40911.0,2015-049N,XW-2B,Payload,10.0,Box,0.246,0.246,0.246,,0.246,0.10481678667083817,0.060516,0.090774,2015-09-19,Amateur Communications,,,0,0
58216.0,2023-170L,Starlink 30786,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-11-09,Commercial Communications,,,0,0
38707.0,2012-039A,Kanopus-V,Payload,400.0,Box + 2 Pan,0.6,1.0,0.6,,6.0,3.5143177025824013,0.36,1.6652,2012-07-22,Civil Imaging,,,0,0
40907.0,2015-049J,XW-2D,Payload,10.0,Box,0.246,0.246,0.246,,0.246,0.10481678667083817,0.060516,0.090774,2015-09-19,Amateur Communications,,,0,0
44488.0,2019-052C,Xingshidai-5,Payload,20.0,Box + 3 Pan,0.3,0.3,0.3,,1.0,0.408205974865001,0.09,0.2249,2019-08-17,Commercial Technology,,,0,0
47445.0,2021-006AJ,SOMP 2b,Payload,2.0,Box,0.1,0.2,0.1,,,0.030000000000000006,0.010000000000000002,0.025000000000000005,2021-01-24,Amateur Science,,,0,0
52743.0,2022-057M,BroncoSat 1,Payload,1.0,Box,0.1,0.15,0.1,,0.15,0.023452078799117152,0.010000000000000002,0.02,2022-06-01,Amateur Technology,,,0,0
59913.0,2024-103A,Progress MS-27,Payload,7428.0,Cyl + Sphere + Cone + 2 Pan,,7.9,,2.7,7.9,22.085082130326025,5.725552611167399,19.615319130851272,2024-05-30,Civil Spaceship,,,0,0
56198.0,2023-054W,Umbra-06,Payload,65.0,Box + 2 Pan + 1 Dish,0.5,0.7,0.5,,3.8,1.8749634955171146,0.25,0.9286666666666666,2023-04-18,Commercial Radar Imaging,,,0,0
39186.0,2013-030A,Resurs-P No. 1,Payload,5691.0,Cyl + 2 Pan,,7.9,,2.7,13.0,44.333362496232965,5.725552611167399,27.080052464184607,2013-06-25,Civil Imaging,,,19,1
58811.0,2024-013A,Tianzhou-7,Payload,13200.0,Step Cyl + 2 Pan,,9.0,,3.35,9.0,31.411962742299735,8.814130888727863,25.68754805330193,2024-01-21,Civil Spaceship,,,0,0
56951.0,2023-084V,QPS-SAR 6,Payload,120.0,Hex Cyl + 2 Pan + 1 Dish,,0.6,,0.8,,2.4272,0.4157,1.1788,2023-06-20,Commercial Radar Imaging,,,0,0
56975.0,2023-084AV,SpaceBEE-176,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
56973.0,2023-084AT,SpaceBEE-178,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
40904.0,2015-049F,Kaituo-1,Payload,130.0,Box,1.0,1.0,1.0,,1.0,1.7320508075688772,1.0,1.5,2015-09-19,Civil Technology,,,0,0
10970.0,1978-066A,Cosmos-1024,Payload,1238.85,Irr + 6 Pan,1.6,4.2,4.2,,4.2,20.037125542352626,6.720000000000001,15.540000000000001,1978-06-28,Defense Early Warn,,,5,5
56983.0,2023-084BD,SpaceBEE-170,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
43439.0,2018-040A,OHS-2A,Payload,50.0,Box,0.4,0.5,0.4,,1.0,0.32496153618543844,0.16000000000000003,0.28,2018-04-26,Commercial Imaging,,,0,0
60956.0,1998-067WW,Binar-2,Payload,1.0,Box + 2 Pan,0.1,0.1,0.1,,0.3,0.033524211356112055,0.010000000000000002,0.021533333333333335,2024-09-03,Amateur Technology,,,0,0
56976.0,2023-084AW,SpaceBEE-174,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
47478.0,2021-006BT,Flock 4s-9,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-24,Commercial Imaging,,,0,0
56980.0,2023-084BA,SpaceBEE-171,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
56978.0,2023-084AY,SpaceBEE-173,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
56945.0,2023-084P,MDQSat 1C,Payload,0.5,Box + 2 Pan,0.05,0.1,0.05,,0.1,0.0075000000000000015,0.0025000000000000005,0.006250000000000001,2023-06-20,Commercial Communications,,,0,0
58567.0,2023-174CY,HADES-D,Payload,0.375,Box + 2 Ant,0.05,0.075,0.05,,0.5,0.050930330469338196,0.0025000000000000005,0.021083333333333336,2023-11-28,Amateur Imaging,,,0,0
51658.0,2022-013C,INS-2TD,Payload,17.5,Box + 2 Pan,0.2,0.3,0.2,,0.7,0.1740282628404306,0.04000000000000001,0.1094,2022-02-14,Civil Technology,,,0,0
43519.0,2018-054B,XJS B,Payload,500.0,Box + 2 Pan,0.5,0.5,0.5,,1.0,0.6332350782640924,0.25,0.446,2018-06-27,Civil Technology,,,0,0
45775.0,2020-038AX,Starlink 1488,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
55258.0,2023-007L,Jin Zijing 6,Payload,50.0,Box + Cyl + 2 Pan,0.5,0.5,0.5,,0.5,0.4330127018922193,0.25,0.375,2023-01-15,Commercial Imaging,,,0,0
53597.0,2022-104K,Starlink 4682,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2022-09-02,Commercial Communications,,,0,0
47581.0,2021-009AK,Starlink 1984,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-02-11,Commercial Communications,,,0,0
50986.0,2022-002C,Umbra-02,Payload,84.0,Box + 2 Pan + 1 Dish,0.6,0.8,0.6,,4.0,2.400757265661977,0.36,1.2185333333333332,2022-02-06,Commercial Radar Imaging,,,0,0
60952.0,1998-067WS,Binar-4,Payload,1.0,Box + 2 Pan,0.1,0.1,0.1,,0.3,0.033524211356112055,0.010000000000000002,0.021533333333333335,2024-09-03,Amateur Technology,,,0,0
56985.0,2023-084BF,SpaceBEE-175,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
60957.0,1998-067WX,Binar-3,Payload,1.0,Box + 2 Pan,0.1,0.1,0.1,,0.3,0.033524211356112055,0.010000000000000002,0.021533333333333335,2024-09-04,Amateur Technology,,,0,0
56979.0,2023-084AZ,SpaceBEE-172,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
49162.0,2021-082AJ,Starlink 3082,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-09-20,Commercial Communications,,,0,0
52308.0,2022-041AZ,Starlink 3745,Payload,260.0,Box + 1 Pan,2.8,0.2,2.8,,9.0,27.592107631237894,0.5599999999999999,11.087466666666666,2022-04-25,Commercial Communications,,,0,0
58479.0,2023-186G,Starlink 30974,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2023-12-11,Commercial Communications,,,0,0
59861.0,2024-098D,Starlink 31703,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-05-31,Commercial Communications,,,0,0
45769.0,2020-038AR,Starlink 1459,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
51017.0,2022-002AK,Flock 4x-1,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
47955.0,2021-022Z,Kepler-6,Payload,15.0,Box + 2 Pan,0.2,0.3,0.2,,0.7,0.1740282628404306,0.04000000000000001,0.1094,2021-03-24,Commercial Communications,,,0,0
60455.0,2024-147B,SR-0 DemoSAT,Payload,0.2,Box,0.05,0.02,0.05,,0.05,0.002872281323269015,0.001,0.0022500000000000003,2024-08-16,Amateur Technology,,,0,0
56948.0,2023-084S,ROM-2,Payload,0.25,Box,0.05,0.05,0.05,,0.05,0.004330127018922194,0.0025000000000000005,0.0037500000000000007,2023-06-20,Amateur Technology,,,0,0
56972.0,2023-084AS,SpaceBEE-177,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
46149.0,2020-057AJ,Starlink 1620,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-08-25,Commercial Communications,,,0,0
51027.0,2022-002AV,Flock 4x-43,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
46911.0,2020-081G,Lemur-2 Jeremiah,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-11-07,Commercial Com/MetRO,,,0,0
58337.0,2023-174CK,Lemur-2 Mango 2B,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.09198898943540676,0.010000000000000002,0.053533333333333336,2023-11-28,Commercial Com/MetRO,,,0,0
50992.0,2022-002J,Flock 4x-8,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
56994.0,2023-084BW,Unicorn-2I,Payload,0.75,Box + 2 Pan,0.05,0.15,0.05,,0.45,0.02740906131129192,0.0025000000000000005,0.015683333333333337,2023-07-12,Commercial Imaging,,,0,0
58335.0,2023-174CH,Lemur-2 Mango 2A,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.09198898943540676,0.010000000000000002,0.053533333333333336,2023-11-28,Commercial Com/MetRO,,,0,0
48253.0,2021-033F,NEO-1,Payload,40.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2021-04-27,Commercial Technology,,,0,0
48928.0,2021-059BB,Painani-2,Payload,4.0,Box,0.1,0.3,0.1,,0.5,0.04358898943540674,0.010000000000000002,0.035,2021-06-30,Defense Technology,,,0,0
51035.0,2022-002BD,Flock 4x-17,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
54688.0,2022-167G,Tianqi-7,Payload,40.0,Box,0.3,0.5,0.3,,0.5,0.23043437243605824,0.09,0.195,2022-12-09,Commercial Communications,,,0,0
56982.0,2023-084BC,SpaceBEE-169,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-06-20,Commercial Communications,,,0,0
50996.0,2022-002N,Flock 4x-2,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
55252.0,2023-007E,Jilin-1 Mofang 2A-03,Payload,30.0,Box + 2 Pan,0.2,0.3,0.2,,0.5,0.14200831519646862,0.04000000000000001,0.09806666666666668,2023-01-15,Commercial Imaging,,,0,0
47617.0,2021-006EJ,Flock 4s-48,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-05,Commercial Imaging,,,0,0
43443.0,2018-040E,OHS-2D,Payload,69.0,Box,0.4,0.5,0.4,,1.0,0.32496153618543844,0.16000000000000003,0.28,2018-04-26,Commercial Imaging,,,0,0
51836.0,2022-019N,Qimingxing-1,Payload,19.2,Box + 1 Pan,0.3,0.4,0.3,,0.9,0.3122218254180971,0.09,0.20746666666666663,2022-02-27,Commercial Imaging,,,0,0
40302.0,2014-070E,Tsubame,Payload,43.0,Box + 2 Pan,0.4,0.5,0.4,,1.2,0.5811664541710229,0.16000000000000003,0.37013333333333337,2014-11-06,Amateur Astronomy,,,0,0
55685.0,2021-102M,DRUMS Target Subsatellite 1,Payload,1.0,Cyl,,0.3,,0.1,0.3,0.031011046862478034,0.007853981633974483,0.027488935718910687,2023-02-18,Commercial Technology,,,0,0
59591.0,2024-078A,Shenzhou 18,Payload,8100.0,Cyl + 2 Pan,,9.3,,3.2,17.0,66.15587610096802,8.042477193189871,39.233754605969665,2024-04-26,Civil Spaceship,,,0,0
59472.0,2024-068T,Starlink 31375,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-04-15,Commercial Communications,,,0,0
45783.0,2020-038BF,Starlink 1505,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
46757.0,2020-074U,Starlink 1926,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-24,Commercial Communications,,,0,0
36119.0,2009-071A,WISE,Payload,661.0,Cyl + 1 Pan,,2.9,,2.0,3.5,7.556333118007285,3.141592653589793,6.45343900783343,2009-12-14,Civil Astronomy,,,0,0
51000.0,2022-002S,Flock 4x-30,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
52168.0,2022-033M,NuSat 23,Payload,41.5,Box,0.508,0.813,0.508,,0.813,0.6385465027137804,0.258064,0.542036,2022-04-06,Commercial Imaging,,,0,0
16993.0,1986-075A,Cosmos-1783,Payload,1238.85,Irr + 6 Pan,1.6,4.2,4.2,,4.2,20.037125542352626,6.720000000000001,15.540000000000001,1986-10-03,Defense Early Warn,,,0,0
16495.0,1986-006A,Cosmos-1726,Payload,1982.16,Cyl + 1 Ant,,3.2,,1.35,13.14,16.7504,6.016,13.217,1986-01-17,Defense Sigint,,,0,0
51005.0,2022-002X,Flock 4x-41,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
47438.0,2021-006AB,UVSQ-SAT,Payload,1.6,Box,0.1,0.1,0.1,,,0.017320508075688777,0.010000000000000002,0.015000000000000003,2021-01-24,Amateur Science,,,0,0
48905.0,2021-059AC,NuSat 19,Payload,37.0,Box,0.4,0.75,0.4,,0.75,0.4534313619501854,0.16000000000000003,0.38000000000000006,2021-07-06,Commercial Imaging,,,0,0
51048.0,2022-002BS,Flock 4x-35,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
47469.0,2021-006BJ,Flock 4s-33,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-24,Commercial Imaging,,,0,0
55026.0,2023-001T,Flock 4y-19,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2023-01-18,Commercial Imaging,,,0,0
46285.0,2020-061P,Flock 4v-11,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2020-09-11,Commercial Imaging,,,0,0
56214.0,2023-054AN,LacunaSat-3C,Payload,4.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2023-04-18,Commercial Technology,,,0,0
54682.0,2022-167A,Huoju-1,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-12-14,Commercial Biology,,,0,0
45795.0,2020-039B,Zheda Pixing 3A,Payload,12.0,Box + 1 Truss,0.25,0.25,0.25,,,0.1083,0.0625,0.0938,2020-06-17,Amateur Technology,,,0,0
47685.0,2021-006EL,Flock 4s-47,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-15,Commercial Imaging,,,0,0
51065.0,2022-002CK,Flock 4x-7,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-19,Commercial Imaging,,,0,0
51026.0,2022-002AU,Flock 4x-26,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51024.0,2022-002AS,Flock 4x-32,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51067.0,2022-002CM,DEWASAT-1,Payload,4.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-01-18,Civil Communications,,,0,0
47540.0,2021-006EA,Flock 4s-20,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-01,Commercial Imaging,,,0,0
55249.0,2023-007B,Qilu 3,Payload,200.0,Box,1.5,2.0,1.5,,2.0,4.802343178074636,2.25,4.125,2023-01-15,Civil Imaging,,,0,0
46358.0,2020-062AK,Starlink 1690,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-09-09,Commercial Communications,,,0,0
59003.0,2024-036F,Starlink 31429,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-02-24,Commercial Communications,,,0,0
13552.0,1982-092A,Cosmos-1408,Payload,2180.38,Cyl + 1 Ant,,3.2,,1.35,13.14,16.7504,6.016,13.217,1982-09-16,Defense Sigint,,,1808,23
59097.0,2024-042A,Dragon Endeavour (Crew-8),Payload,13055.0,Irr + Cyl,,4.9,,4.0,4.9,23.282475607577254,12.566370614359172,21.676989309769574,2024-03-10,Commercial Spaceship,,,0,0
55437.0,2023-014AY,Starlink 5080,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2023-02-07,Commercial Communications,,,0,0
48118.0,2021-027AC,Starlink 2458,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2021-04-13,Commercial Communications,,,0,0
53949.0,2022-121B,Shiyan 16B,Payload,100.0,Box + 2 Pan,0.5,1.0,0.5,,2.0,1.3502407850188123,0.25,0.8326666666666667,2022-09-27,Defense Technology,,,0,0
60955.0,1998-067WV,Wisseed Sat,Payload,1.0,Box,0.1,0.1,0.1,,0.1,0.017320508075688777,0.010000000000000002,0.015000000000000003,2024-09-04,Amateur Technology,,,0,0
47514.0,2021-006DE,Flock 4s-28,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-27,Commercial Imaging,,,0,0
55038.0,2023-001AF,Lemur-2 MMolo,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.09198898943540676,0.010000000000000002,0.053533333333333336,2023-01-13,Commercial Com/MetRO,,,0,0
51043.0,2022-002BM,Flock 4x-6,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
52169.0,2022-033N,MP42,Payload,40.0,Box + 2 Pan,0.5,0.3,0.5,,3.5,1.5282735256808788,0.15,0.6876666666666668,2022-04-06,Commercial Communications,,,0,0
51006.0,2022-002Y,Flock 4x-3,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51047.0,2022-002BR,Flock 4x-9,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
47684.0,2021-006EK,Flock 4s-46,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-16,Commercial Imaging,,,0,0
46548.0,2020-070S,Starlink 1699,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-14,Commercial Communications,,,0,0
47612.0,2021-006EQ,Flock 4s-42,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-21,Commercial Imaging,,,0,0
46570.0,2020-070AQ,Starlink 1748,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-14,Commercial Communications,,,0,0
47515.0,2021-006DF,Flock 4s-5,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-01-27,Commercial Imaging,,,0,0
56221.0,2023-054AV,IRIS-C,Payload,3.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2023-05-26,Amateur Communications,,,0,0
53372.0,2022-096C,Polytech Universe-1,Payload,5.07,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-08-09,Amateur Technology,,,0,0
45770.0,2020-038AS,Starlink 1462,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-06-17,Commercial Communications,,,0,0
38708.0,2012-039B,BelKA-2 (BKA),Payload,400.0,Box + 2 Pan,0.6,1.0,0.6,,6.0,3.5143177025824013,0.36,1.6652,2012-07-22,Civil Imaging,,,0,0
51015.0,2022-002AH,Flock 4x-12,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51020.0,2022-002AN,Flock 4x-16,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
44944.0,2020-001AG,Starlink 1108,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-01-13,Commercial Communications,,,0,0
47686.0,2021-006EM,Flock 4s-44,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-17,Commercial Imaging,,,0,0
46787.0,2020-074BA,Starlink 1899,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-10-24,Commercial Communications,,,0,0
46332.0,2020-062H,Starlink 1721,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-09-09,Commercial Communications,,,0,0
46908.0,2020-081D,Lemur-2 Ozarak,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-11-07,Commercial Com/MetRO,,,0,0
55254.0,2023-007G,Jilin-1 Mofang 2A-07,Payload,30.0,Box + 2 Pan,0.2,0.3,0.2,,0.5,0.14200831519646862,0.04000000000000001,0.09806666666666668,2023-01-15,Commercial Imaging,,,0,0
44967.0,2020-001BF,Starlink 1089,Payload,260.0,Box + 1 Pan,3.7,0.1,1.5,,8.86,23.657,0.2311,13.5615,2020-01-13,Commercial Communications,,,0,0
51029.0,2022-002AX,Flock 4x-39,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51039.0,2022-002BH,Flock 4x-36,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
52423.0,2022-047AF,E-Space 1,Payload,10.0,Box + 2 Pan,0.2,0.3,0.2,,1.0,0.22209798742303566,0.04000000000000001,0.1264,2022-05-10,Commercial Communications,,,0,0
61444.0,2024-177A,Shi Jian 19 Return Vehicle,Payload,1200.0,Rounded Cone,,1.7,,1.7,1.7,2.269800692218625,1.4449999999999998,1.8363073338488876,2024-10-13,Civil Reentry Vehicle,,,0,0
59440.0,2024-065V,Starlink 31682,Payload,730.0,Box + 2 Pan,4.1,0.3,2.7,,29.0,92.83994369451119,0.81,33.88386666666666,2024-04-12,Commercial Communications,,,0,0
47698.0,2021-006ER,Flock 4s-41,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2021-02-24,Commercial Imaging,,,0,0
51064.0,2022-002CJ,Flock 4x-4,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-18,Commercial Imaging,,,0,0
51011.0,2022-002AD,Flock 4x-29,Payload,5.0,Box + 2 Pan,0.1,0.3,0.1,,0.3,0.1911,0.018,0.1076,2022-01-19,Commercial Imaging,,,0,0
55087.0,2023-001CG,SpaceBEE-167,Payload,0.284,Box + 2 Ant,0.1,0.025,0.1,,0.9,0.0281,0.0095,0.0156,2023-01-13,Commercial Communications,,,0,0
47446.0,2021-006AK,Kepler-12,Payload,15.0,Box + 2 Pan,0.2,0.36,0.1,,1.08,0.3774,0.027,0.1963,2021-01-24,Commercial Communications,,,0,0
45790.0,2020-038BN,SkySat 17 (C15),Payload,110.0,Box,0.5,1.2,0.5,,1.2,1.0757,0.612,0.888013970588236,2020-06-17,Commercial Imaging,,,0,0
46502.0,2020-068S,Lemur-2 Susurrus,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-09-30,Commercial Com/MetRO,,,0,0
53371.0,2022-096B,Polytech Universe-2,Payload,5.0,Box,0.1,0.3,0.1,,0.3,0.04358898943540674,0.010000000000000002,0.035,2022-08-09,Amateur Technology,,,0,0
46500.0,2020-068Q,Lemur-2 Slicers,Payload,4.6,Box + 2 Pan,0.1,0.3,0.1,,0.7,0.226,0.0246,0.124141176470588,2020-09-30,Commercial Com/MetRO,,,0,0
48944.0,2021-059BT,TIGER-2,Payload,10.0,Box + 2 Pan,0.2,0.3,0.2,,0.3,0.09380831519646861,0.04000000000000001,0.08,2021-07-06,Commercial Technology,,,0,0
